Date-Time-Start; Date-Time-End; Gebäude 101 Kabel 1 | NoComment | Orginal Power [kW] inkl. Wandlerfaktoren - Korrigierte Power [kW] inkl. Wandlerfaktoren; Verbrauch-Orginal Viertelstündlich[kWh]; Verbrauch Korrigiert Viertelstündlich[kWh]; ErrorCode
2016-06-08 05:30:00; 2016-06-08 05:45:00; 37.312000; 37.312000; 24460.780800; 24460.780800; 0
2016-06-08 05:45:00; 2016-06-08 06:00:00; 26.240000; 26.240000; 24460.897400; 24460.897400; 0
2016-06-08 06:00:00; 2016-06-08 06:15:00; 28.608000; 28.608000; 24460.979400; 24460.979400; 0
2016-06-08 06:15:00; 2016-06-08 06:30:00; 38.592000; 38.592000; 24461.068800; 24461.068800; 0
2016-06-08 06:30:00; 2016-06-08 06:45:00; 31.360000; 31.360000; 24461.189400; 24461.189400; 0
2016-06-08 06:45:00; 2016-06-08 07:00:00; 42.688000; 42.688000; 24461.287400; 24461.287400; 0
2016-06-08 07:00:00; 2016-06-08 07:15:00; 49.472000; 49.472000; 24461.420800; 24461.420800; 0
2016-06-08 07:15:00; 2016-06-08 07:30:00; 38.912000; 38.912000; 24461.575400; 24461.575400; 0
2016-06-08 07:30:00; 2016-06-08 07:45:00; 43.840000; 43.840000; 24461.697000; 24461.697000; 0
2016-06-08 07:45:00; 2016-06-08 08:00:00; 49.920000; 49.920000; 24461.834000; 24461.834000; 0
2016-06-08 08:00:00; 2016-06-08 08:15:00; 41.024000; 41.024000; 24461.990000; 24461.990000; 0
2016-06-08 08:15:00; 2016-06-08 08:30:00; 49.920000; 49.920000; 24462.118200; 24462.118200; 0
2016-06-08 08:30:00; 2016-06-08 08:45:00; 53.696000; 53.696000; 24462.274200; 24462.274200; 0
2016-06-08 08:45:00; 2016-06-08 09:00:00; 43.328000; 43.328000; 24462.442000; 24462.442000; 0
2016-06-08 09:00:00; 2016-06-08 09:15:00; 52.416000; 52.416000; 24462.577400; 24462.577400; 0
2016-06-08 09:15:00; 2016-06-08 09:30:00; 53.312000; 53.312000; 24462.741200; 24462.741200; 0
2016-06-08 09:30:00; 2016-06-08 09:45:00; 55.424000; 55.424000; 24462.907800; 24462.907800; 0
2016-06-08 09:45:00; 2016-06-08 10:00:00; 48.064000; 48.064000; 24463.081000; 24463.081000; 0
2016-06-08 10:00:00; 2016-06-08 10:15:00; 53.504000; 53.504000; 24463.231200; 24463.231200; 0
2016-06-08 10:15:00; 2016-06-08 10:30:00; 55.232000; 55.232000; 24463.398400; 24463.398400; 0
2016-06-08 10:30:00; 2016-06-08 10:45:00; 53.184000; 53.184000; 24463.571000; 24463.571000; 0
2016-06-08 10:45:00; 2016-06-08 11:00:00; 54.656000; 54.656000; 24463.737200; 24463.737200; 0
2016-06-08 11:00:00; 2016-06-08 11:15:00; 55.744000; 55.744000; 24463.908000; 24463.908000; 0
2016-06-08 11:15:00; 2016-06-08 11:30:00; 46.080000; 46.080000; 24464.082200; 24464.082200; 0
2016-06-08 11:30:00; 2016-06-08 11:45:00; 54.208000; 54.208000; 24464.226200; 24464.226200; 0
2016-06-08 11:45:00; 2016-06-08 12:00:00; 55.808000; 55.808000; 24464.395600; 24464.395600; 0
2016-06-08 12:00:00; 2016-06-08 12:15:00; 56.448000; 56.448000; 24464.570000; 24464.570000; 0
2016-06-08 12:15:00; 2016-06-08 12:30:00; 56.640000; 56.640000; 24464.746400; 24464.746400; 0
2016-06-08 12:30:00; 2016-06-08 12:45:00; 55.168000; 55.168000; 24464.923400; 24464.923400; 0
2016-06-08 12:45:00; 2016-06-08 13:00:00; 45.440000; 45.440000; 24465.095800; 24465.095800; 0
2016-06-08 13:00:00; 2016-06-08 13:15:00; 53.184000; 53.184000; 24465.237800; 24465.237800; 0
2016-06-08 13:15:00; 2016-06-08 13:30:00; 52.800000; 52.800000; 24465.404000; 24465.404000; 0
2016-06-08 13:30:00; 2016-06-08 13:45:00; 52.288000; 52.288000; 24465.569000; 24465.569000; 0
2016-06-08 13:45:00; 2016-06-08 14:00:00; 52.992000; 52.992000; 24465.732400; 24465.732400; 0
2016-06-08 14:00:00; 2016-06-08 14:15:00; 52.544000; 52.544000; 24465.898000; 24465.898000; 0
2016-06-08 14:15:00; 2016-06-08 14:30:00; 54.336000; 54.336000; 24466.062200; 24466.062200; 0
2016-06-08 14:30:00; 2016-06-08 14:45:00; 56.320000; 56.320000; 24466.232000; 24466.232000; 0
2016-06-08 14:45:00; 2016-06-08 15:00:00; 61.376000; 61.376000; 24466.408000; 24466.408000; 0
2016-06-08 15:00:00; 2016-06-08 15:15:00; 61.312000; 61.312000; 24466.599800; 24466.599800; 0
2016-06-08 15:15:00; 2016-06-08 15:30:00; 60.800000; 60.800000; 24466.791400; 24466.791400; 0
2016-06-08 15:30:00; 2016-06-08 15:45:00; 59.904000; 59.904000; 24466.981400; 24466.981400; 0
2016-06-08 15:45:00; 2016-06-08 16:00:00; 55.168000; 55.168000; 24467.168600; 24467.168600; 0
2016-06-08 16:00:00; 2016-06-08 16:15:00; 53.952000; 53.952000; 24467.341000; 24467.341000; 0
2016-06-08 16:15:00; 2016-06-08 16:30:00; 56.576000; 56.576000; 24467.509600; 24467.509600; 0
2016-06-08 16:30:00; 2016-06-08 16:45:00; 57.408000; 57.408000; 24467.686400; 24467.686400; 0
2016-06-08 16:45:00; 2016-06-08 17:00:00; 56.384000; 56.384000; 24467.865800; 24467.865800; 0
2016-06-08 17:00:00; 2016-06-08 17:15:00; 50.560000; 50.560000; 24468.042000; 24468.042000; 0
2016-06-08 17:15:00; 2016-06-08 17:30:00; 50.880000; 50.880000; 24468.200000; 24468.200000; 0
2016-06-08 17:30:00; 2016-06-08 17:45:00; 50.944000; 50.944000; 24468.359000; 24468.359000; 0
2016-06-08 17:45:00; 2016-06-08 18:00:00; 53.632000; 53.632000; 24468.518200; 24468.518200; 0
2016-06-08 18:00:00; 2016-06-08 18:15:00; 54.464000; 54.464000; 24468.685800; 24468.685800; 0
2016-06-08 18:15:00; 2016-06-08 18:30:00; 48.384000; 48.384000; 24468.856000; 24468.856000; 0
2016-06-08 18:30:00; 2016-06-08 18:45:00; 46.400000; 46.400000; 24469.007200; 24469.007200; 0
2016-06-08 18:45:00; 2016-06-08 19:00:00; 46.016000; 46.016000; 24469.152200; 24469.152200; 0
2016-06-08 19:00:00; 2016-06-08 19:15:00; 38.464000; 38.464000; 24469.296000; 24469.296000; 0
2016-06-08 19:15:00; 2016-06-08 19:30:00; 46.784000; 46.784000; 24469.416200; 24469.416200; 0
2016-06-08 19:30:00; 2016-06-08 19:45:00; 42.112000; 42.112000; 24469.562400; 24469.562400; 0
2016-06-08 19:45:00; 2016-06-08 20:00:00; 32.256000; 32.256000; 24469.694000; 24469.694000; 0
2016-06-08 20:00:00; 2016-06-08 20:15:00; 42.688000; 42.688000; 24469.794800; 24469.794800; 0
2016-06-08 20:15:00; 2016-06-08 20:30:00; 31.680000; 31.680000; 24469.928200; 24469.928200; 0
2016-06-08 20:30:00; 2016-06-08 20:45:00; 27.968000; 27.968000; 24470.027200; 24470.027200; 0
2016-06-08 20:45:00; 2016-06-08 21:00:00; 36.864000; 36.864000; 24470.114600; 24470.114600; 0
2016-06-08 21:00:00; 2016-06-08 21:15:00; 26.432000; 26.432000; 24470.229800; 24470.229800; 0
2016-06-08 21:15:00; 2016-06-08 21:30:00; 26.816000; 26.816000; 24470.312400; 24470.312400; 0
2016-06-08 21:30:00; 2016-06-08 21:45:00; 36.352000; 36.352000; 24470.396200; 24470.396200; 0
2016-06-08 21:45:00; 2016-06-08 22:00:00; 29.312000; 29.312000; 24470.509800; 24470.509800; 0
2016-06-08 22:00:00; 2016-06-08 22:15:00; 26.432000; 26.432000; 24470.601400; 24470.601400; 0
2016-06-08 22:15:00; 2016-06-08 22:30:00; 29.056000; 29.056000; 24470.684000; 24470.684000; 0
2016-06-08 22:30:00; 2016-06-08 22:45:00; 35.392000; 35.392000; 24470.774800; 24470.774800; 0
2016-06-08 22:45:00; 2016-06-08 23:00:00; 26.368000; 26.368000; 24470.885400; 24470.885400; 0
2016-06-08 23:00:00; 2016-06-08 23:15:00; 26.816000; 26.816000; 24470.967800; 24470.967800; 0
2016-06-08 23:15:00; 2016-06-08 23:30:00; 33.792000; 33.792000; 24471.051600; 24471.051600; 0
2016-06-08 23:30:00; 2016-06-08 23:45:00; 30.976000; 30.976000; 24471.157200; 24471.157200; 0
2016-06-08 23:45:00; 2016-06-09 00:00:00; 26.688000; 26.688000; 24471.254000; 24471.254000; 0
2016-06-09 00:00:00; 2016-06-09 00:15:00; 26.688000; 26.688000; 24471.337400; 24471.337400; 0
2016-06-09 00:15:00; 2016-06-09 00:30:00; 38.656000; 38.656000; 24471.420800; 24471.420800; 0
2016-06-09 00:30:00; 2016-06-09 00:45:00; 26.624000; 26.624000; 24471.541600; 24471.541600; 0
2016-06-09 00:45:00; 2016-06-09 01:00:00; 26.752000; 26.752000; 24471.624800; 24471.624800; 0
2016-06-09 01:00:00; 2016-06-09 01:15:00; 35.648000; 35.648000; 24471.708400; 24471.708400; 0
2016-06-09 01:15:00; 2016-06-09 01:30:00; 29.056000; 29.056000; 24471.819800; 24471.819800; 0
2016-06-09 01:30:00; 2016-06-09 01:45:00; 26.624000; 26.624000; 24471.910600; 24471.910600; 0
2016-06-09 01:45:00; 2016-06-09 02:00:00; 29.696000; 29.696000; 24471.993800; 24471.993800; 0
2016-06-09 02:00:00; 2016-06-09 02:15:00; 35.264000; 35.264000; 24472.086600; 24472.086600; 0
2016-06-09 02:15:00; 2016-06-09 02:30:00; 26.624000; 26.624000; 24472.196800; 24472.196800; 0
2016-06-09 02:30:00; 2016-06-09 02:45:00; 26.752000; 26.752000; 24472.280000; 24472.280000; 0
2016-06-09 02:45:00; 2016-06-09 03:00:00; 36.352000; 36.352000; 24472.363600; 24472.363600; 0
2016-06-09 03:00:00; 2016-06-09 03:15:00; 28.928000; 28.928000; 24472.477200; 24472.477200; 0
2016-06-09 03:15:00; 2016-06-09 03:30:00; 26.880000; 26.880000; 24472.567600; 24472.567600; 0
2016-06-09 03:30:00; 2016-06-09 03:45:00; 26.944000; 26.944000; 24472.651600; 24472.651600; 0
2016-06-09 03:45:00; 2016-06-09 04:00:00; 35.392000; 35.392000; 24472.735800; 24472.735800; 0
2016-06-09 04:00:00; 2016-06-09 04:15:00; 29.440000; 29.440000; 24472.846400; 24472.846400; 0
2016-06-09 04:15:00; 2016-06-09 04:30:00; 27.008000; 27.008000; 24472.938400; 24472.938400; 0
2016-06-09 04:30:00; 2016-06-09 04:45:00; 26.944000; 26.944000; 24473.022800; 24473.022800; 0
2016-06-09 04:45:00; 2016-06-09 05:00:00; 31.040000; 31.040000; 24473.107000; 24473.107000; 0
2016-06-09 05:00:00; 2016-06-09 05:15:00; 32.832000; 32.832000; 24473.204000; 24473.204000; 0
2016-06-09 05:15:00; 2016-06-09 05:30:00; 26.496000; 26.496000; 24473.306600; 24473.306600; 0
2016-06-09 05:30:00; 2016-06-09 05:45:00; 26.560000; 26.560000; 24473.389400; 24473.389400; 0
2016-06-09 05:45:00; 2016-06-09 06:00:00; 27.520000; 27.520000; 24473.472400; 24473.472400; 0
2016-06-09 06:00:00; 2016-06-09 06:15:00; 37.888000; 37.888000; 24473.558400; 24473.558400; 0
2016-06-09 06:15:00; 2016-06-09 06:30:00; 28.352000; 28.352000; 24473.676800; 24473.676800; 0
2016-06-09 06:30:00; 2016-06-09 06:45:00; 31.552000; 31.552000; 24473.765400; 24473.765400; 0
2016-06-09 06:45:00; 2016-06-09 07:00:00; 42.368000; 42.368000; 24473.864000; 24473.864000; 0
2016-06-09 07:00:00; 2016-06-09 07:15:00; 41.088000; 41.088000; 24473.996400; 24473.996400; 0
2016-06-09 07:15:00; 2016-06-09 07:30:00; 36.416000; 36.416000; 24474.124800; 24474.124800; 0
2016-06-09 07:30:00; 2016-06-09 07:45:00; 47.360000; 47.360000; 24474.238600; 24474.238600; 0
2016-06-09 07:45:00; 2016-06-09 08:00:00; 35.456000; 35.456000; 24474.386600; 24474.386600; 0
2016-06-09 08:00:00; 2016-06-09 08:15:00; 41.856000; 41.856000; 24474.497400; 24474.497400; 0
2016-06-09 08:15:00; 2016-06-09 08:30:00; 50.560000; 50.560000; 24474.628200; 24474.628200; 0
2016-06-09 08:30:00; 2016-06-09 08:45:00; 40.384000; 40.384000; 24474.786200; 24474.786200; 0
2016-06-09 08:45:00; 2016-06-09 09:00:00; 50.240000; 50.240000; 24474.912400; 24474.912400; 0
2016-06-09 09:00:00; 2016-06-09 09:15:00; 46.336000; 46.336000; 24475.069400; 24475.069400; 0
2016-06-09 09:15:00; 2016-06-09 09:30:00; 40.384000; 40.384000; 24475.214200; 24475.214200; 0
2016-06-09 09:30:00; 2016-06-09 09:45:00; 54.208000; 54.208000; 24475.340400; 24475.340400; 0
2016-06-09 09:45:00; 2016-06-09 10:00:00; 45.376000; 45.376000; 24475.509800; 24475.509800; 0
2016-06-09 10:00:00; 2016-06-09 10:15:00; 51.456000; 51.456000; 24475.651600; 24475.651600; 0
2016-06-09 10:15:00; 2016-06-09 10:30:00; 56.256000; 56.256000; 24475.812400; 24475.812400; 0
2016-06-09 10:30:00; 2016-06-09 10:45:00; 54.592000; 54.592000; 24475.988200; 24475.988200; 0
2016-06-09 10:45:00; 2016-06-09 11:00:00; 46.208000; 46.208000; 24476.158800; 24476.158800; 0
2016-06-09 11:00:00; 2016-06-09 11:15:00; 55.744000; 55.744000; 24476.303200; 24476.303200; 0
2016-06-09 11:15:00; 2016-06-09 11:30:00; 52.608000; 52.608000; 24476.477400; 24476.477400; 0
2016-06-09 11:30:00; 2016-06-09 11:45:00; 44.608000; 44.608000; 24476.641800; 24476.641800; 0
2016-06-09 11:45:00; 2016-06-09 12:00:00; 49.856000; 49.856000; 24476.781200; 24476.781200; 0
2016-06-09 12:00:00; 2016-06-09 12:15:00; 54.592000; 54.592000; 24476.937000; 24476.937000; 0
2016-06-09 12:15:00; 2016-06-09 12:30:00; 54.016000; 54.016000; 24477.107600; 24477.107600; 0
2016-06-09 12:30:00; 2016-06-09 12:45:00; 53.888000; 53.888000; 24477.276400; 24477.276400; 0
2016-06-09 12:45:00; 2016-06-09 13:00:00; 53.184000; 53.184000; 24477.444800; 24477.444800; 0
2016-06-09 13:00:00; 2016-06-09 13:15:00; 53.888000; 53.888000; 24477.611000; 24477.611000; 0
2016-06-09 13:15:00; 2016-06-09 13:30:00; 52.736000; 52.736000; 24477.779400; 24477.779400; 0
2016-06-09 13:30:00; 2016-06-09 13:45:00; 51.520000; 51.520000; 24477.944200; 24477.944200; 0
2016-06-09 13:45:00; 2016-06-09 14:00:00; 51.200000; 51.200000; 24478.105200; 24478.105200; 0
2016-06-09 14:00:00; 2016-06-09 14:15:00; 51.328000; 51.328000; 24478.265200; 24478.265200; 0
2016-06-09 14:15:00; 2016-06-09 14:30:00; 51.136000; 51.136000; 24478.425600; 24478.425600; 0
2016-06-09 14:30:00; 2016-06-09 14:45:00; 51.840000; 51.840000; 24478.585400; 24478.585400; 0
2016-06-09 14:45:00; 2016-06-09 15:00:00; 53.120000; 53.120000; 24478.747400; 24478.747400; 0
2016-06-09 15:00:00; 2016-06-09 15:15:00; 55.680000; 55.680000; 24478.913400; 24478.913400; 0
2016-06-09 15:15:00; 2016-06-09 15:30:00; 57.344000; 57.344000; 24479.087400; 24479.087400; 0
2016-06-09 15:30:00; 2016-06-09 15:45:00; 57.408000; 57.408000; 24479.266600; 24479.266600; 0
2016-06-09 15:45:00; 2016-06-09 16:00:00; 51.776000; 51.776000; 24479.446000; 24479.446000; 0
2016-06-09 16:00:00; 2016-06-09 16:15:00; 52.928000; 52.928000; 24479.607800; 24479.607800; 0
2016-06-09 16:15:00; 2016-06-09 16:30:00; 58.368000; 58.368000; 24479.773200; 24479.773200; 0
2016-06-09 16:30:00; 2016-06-09 16:45:00; 58.304000; 58.304000; 24479.955600; 24479.955600; 0
2016-06-09 16:45:00; 2016-06-09 17:00:00; 59.328000; 59.328000; 24480.137800; 24480.137800; 0
2016-06-09 17:00:00; 2016-06-09 17:15:00; 58.560000; 58.560000; 24480.323200; 24480.323200; 0
2016-06-09 17:15:00; 2016-06-09 17:30:00; 58.112000; 58.112000; 24480.506200; 24480.506200; 0
2016-06-09 17:30:00; 2016-06-09 17:45:00; 52.416000; 52.416000; 24480.687800; 24480.687800; 0
2016-06-09 17:45:00; 2016-06-09 18:00:00; 53.312000; 53.312000; 24480.851600; 24480.851600; 0
2016-06-09 18:00:00; 2016-06-09 18:15:00; 56.832000; 56.832000; 24481.018200; 24481.018200; 0
2016-06-09 18:15:00; 2016-06-09 18:30:00; 54.720000; 54.720000; 24481.195800; 24481.195800; 0
2016-06-09 18:30:00; 2016-06-09 18:45:00; 48.320000; 48.320000; 24481.366800; 24481.366800; 0
2016-06-09 18:45:00; 2016-06-09 19:00:00; 46.464000; 46.464000; 24481.517800; 24481.517800; 0
2016-06-09 19:00:00; 2016-06-09 19:15:00; 46.528000; 46.528000; 24481.663000; 24481.663000; 0
2016-06-09 19:15:00; 2016-06-09 19:30:00; 45.760000; 45.760000; 24481.808400; 24481.808400; 0
2016-06-09 19:30:00; 2016-06-09 19:45:00; 43.520000; 43.520000; 24481.951400; 24481.951400; 0
2016-06-09 19:45:00; 2016-06-09 20:00:00; 43.136000; 43.136000; 24482.087400; 24482.087400; 0
2016-06-09 20:00:00; 2016-06-09 20:15:00; 42.560000; 42.560000; 24482.222200; 24482.222200; 0
2016-06-09 20:15:00; 2016-06-09 20:30:00; 40.832000; 40.832000; 24482.355200; 24482.355200; 0
2016-06-09 20:30:00; 2016-06-09 20:45:00; 26.496000; 26.496000; 24482.482800; 24482.482800; 0
2016-06-09 20:45:00; 2016-06-09 21:00:00; 39.360000; 39.360000; 24482.565600; 24482.565600; 0
2016-06-09 21:00:00; 2016-06-09 21:15:00; 30.400000; 30.400000; 24482.688600; 24482.688600; 0
2016-06-09 21:15:00; 2016-06-09 21:30:00; 26.944000; 26.944000; 24482.783600; 24482.783600; 0
2016-06-09 21:30:00; 2016-06-09 21:45:00; 38.656000; 38.656000; 24482.867800; 24482.867800; 0
2016-06-09 21:45:00; 2016-06-09 22:00:00; 26.432000; 26.432000; 24482.988600; 24482.988600; 0
2016-06-09 22:00:00; 2016-06-09 22:15:00; 26.688000; 26.688000; 24483.071200; 24483.071200; 0
2016-06-09 22:15:00; 2016-06-09 22:30:00; 35.264000; 35.264000; 24483.154600; 24483.154600; 0
2016-06-09 22:30:00; 2016-06-09 22:45:00; 29.056000; 29.056000; 24483.264800; 24483.264800; 0
2016-06-09 22:45:00; 2016-06-09 23:00:00; 26.560000; 26.560000; 24483.355600; 24483.355600; 0
2016-06-09 23:00:00; 2016-06-09 23:15:00; 26.496000; 26.496000; 24483.438600; 24483.438600; 0
2016-06-09 23:15:00; 2016-06-09 23:30:00; 31.552000; 31.552000; 24483.521400; 24483.521400; 0
2016-06-09 23:30:00; 2016-06-09 23:45:00; 32.000000; 32.000000; 24483.620000; 24483.620000; 0
2016-06-09 23:45:00; 2016-06-10 00:00:00; 26.688000; 26.688000; 24483.720000; 24483.720000; 0
2016-06-10 00:00:00; 2016-06-10 00:15:00; 26.496000; 26.496000; 24483.803400; 24483.803400; 0
2016-06-10 00:15:00; 2016-06-10 00:30:00; 28.224000; 28.224000; 24483.886200; 24483.886200; 0
2016-06-10 00:30:00; 2016-06-10 00:45:00; 35.328000; 35.328000; 24483.974400; 24483.974400; 0
2016-06-10 00:45:00; 2016-06-10 01:00:00; 26.560000; 26.560000; 24484.084800; 24484.084800; 0
2016-06-10 01:00:00; 2016-06-10 01:15:00; 26.752000; 26.752000; 24484.167800; 24484.167800; 0
2016-06-10 01:15:00; 2016-06-10 01:30:00; 26.688000; 26.688000; 24484.251400; 24484.251400; 0
2016-06-10 01:30:00; 2016-06-10 01:45:00; 37.376000; 37.376000; 24484.334800; 24484.334800; 0
2016-06-10 01:45:00; 2016-06-10 02:00:00; 26.816000; 26.816000; 24484.451600; 24484.451600; 0
2016-06-10 02:00:00; 2016-06-10 02:15:00; 26.624000; 26.624000; 24484.535400; 24484.535400; 0
2016-06-10 02:15:00; 2016-06-10 02:30:00; 26.944000; 26.944000; 24484.618600; 24484.618600; 0
2016-06-10 02:30:00; 2016-06-10 02:45:00; 35.904000; 35.904000; 24484.702800; 24484.702800; 0
2016-06-10 02:45:00; 2016-06-10 03:00:00; 28.032000; 28.032000; 24484.815000; 24484.815000; 0
2016-06-10 03:00:00; 2016-06-10 03:15:00; 26.880000; 26.880000; 24484.902600; 24484.902600; 0
2016-06-10 03:15:00; 2016-06-10 03:30:00; 22.272000; 22.272000; 24484.986600; 24484.986600; 0
2016-06-10 03:30:00; 2016-06-10 03:45:00; 22.208000; 22.208000; 24485.056200; 24485.056200; 0
2016-06-10 03:45:00; 2016-06-10 04:00:00; 22.720000; 22.720000; 24485.125600; 24485.125600; 0
2016-06-10 04:00:00; 2016-06-10 04:15:00; 22.272000; 22.272000; 24485.196600; 24485.196600; 0
2016-06-10 04:15:00; 2016-06-10 04:30:00; 22.208000; 22.208000; 24485.266200; 24485.266200; 0
2016-06-10 04:30:00; 2016-06-10 04:45:00; 22.528000; 22.528000; 24485.335600; 24485.335600; 0
2016-06-10 04:45:00; 2016-06-10 05:00:00; 22.464000; 22.464000; 24485.406000; 24485.406000; 0
2016-06-10 05:00:00; 2016-06-10 05:15:00; 22.400000; 22.400000; 24485.476200; 24485.476200; 0
2016-06-10 05:15:00; 2016-06-10 05:30:00; 22.592000; 22.592000; 24485.546200; 24485.546200; 0
2016-06-10 05:30:00; 2016-06-10 05:45:00; 22.016000; 22.016000; 24485.616800; 24485.616800; 0
2016-06-10 05:45:00; 2016-06-10 06:00:00; 22.080000; 22.080000; 24485.685600; 24485.685600; 0
2016-06-10 06:00:00; 2016-06-10 06:15:00; 23.040000; 23.040000; 24485.754600; 24485.754600; 0
2016-06-10 06:15:00; 2016-06-10 06:30:00; 23.488000; 23.488000; 24485.826600; 24485.826600; 0
2016-06-10 06:30:00; 2016-06-10 06:45:00; 26.752000; 26.752000; 24485.900000; 24485.900000; 0
2016-06-10 06:45:00; 2016-06-10 07:00:00; 28.800000; 28.800000; 24485.983600; 24485.983600; 0
2016-06-10 07:00:00; 2016-06-10 07:15:00; 30.592000; 30.592000; 24486.073600; 24486.073600; 0
2016-06-10 07:15:00; 2016-06-10 07:30:00; 29.504000; 29.504000; 24486.169200; 24486.169200; 0
2016-06-10 07:30:00; 2016-06-10 07:45:00; 28.992000; 28.992000; 24486.261400; 24486.261400; 0
2016-06-10 07:45:00; 2016-06-10 08:00:00; 29.184000; 29.184000; 24486.352000; 24486.352000; 0
2016-06-10 08:00:00; 2016-06-10 08:15:00; 30.016000; 30.016000; 24486.443200; 24486.443200; 0
2016-06-10 08:15:00; 2016-06-10 08:30:00; 52.672000; 52.672000; 24486.537000; 24486.537000; 0
2016-06-10 08:30:00; 2016-06-10 08:45:00; 37.696000; 37.696000; 24486.701600; 24486.701600; 0
2016-06-10 08:45:00; 2016-06-10 09:00:00; 44.352000; 44.352000; 24486.819400; 24486.819400; 0
2016-06-10 09:00:00; 2016-06-10 09:15:00; 48.896000; 48.896000; 24486.958000; 24486.958000; 0
2016-06-10 09:15:00; 2016-06-10 09:30:00; 38.720000; 38.720000; 24487.110800; 24487.110800; 0
2016-06-10 09:30:00; 2016-06-10 09:45:00; 49.664000; 49.664000; 24487.231800; 24487.231800; 0
2016-06-10 09:45:00; 2016-06-10 10:00:00; 52.160000; 52.160000; 24487.387000; 24487.387000; 0
2016-06-10 10:00:00; 2016-06-10 10:15:00; 42.432000; 42.432000; 24487.550000; 24487.550000; 0
2016-06-10 10:15:00; 2016-06-10 10:30:00; 50.176000; 50.176000; 24487.682600; 24487.682600; 0
2016-06-10 10:30:00; 2016-06-10 10:45:00; 50.112000; 50.112000; 24487.839400; 24487.839400; 0
2016-06-10 10:45:00; 2016-06-10 11:00:00; 50.048000; 50.048000; 24487.996000; 24487.996000; 0
2016-06-10 11:00:00; 2016-06-10 11:15:00; 48.768000; 48.768000; 24488.152400; 24488.152400; 0
2016-06-10 11:15:00; 2016-06-10 11:30:00; 45.376000; 45.376000; 24488.304800; 24488.304800; 0
2016-06-10 11:30:00; 2016-06-10 11:45:00; 49.920000; 49.920000; 24488.446600; 24488.446600; 0
2016-06-10 11:45:00; 2016-06-10 12:00:00; 50.432000; 50.432000; 24488.602600; 24488.602600; 0
2016-06-10 12:00:00; 2016-06-10 12:15:00; 50.368000; 50.368000; 24488.760200; 24488.760200; 0
2016-06-10 12:15:00; 2016-06-10 12:30:00; 50.304000; 50.304000; 24488.917600; 24488.917600; 0
2016-06-10 12:30:00; 2016-06-10 12:45:00; 49.792000; 49.792000; 24489.074800; 24489.074800; 0
2016-06-10 12:45:00; 2016-06-10 13:00:00; 49.152000; 49.152000; 24489.230400; 24489.230400; 0
2016-06-10 13:00:00; 2016-06-10 13:15:00; 54.976000; 54.976000; 24489.384000; 24489.384000; 0
2016-06-10 13:15:00; 2016-06-10 13:30:00; 55.104000; 55.104000; 24489.555800; 24489.555800; 0
2016-06-10 13:30:00; 2016-06-10 13:45:00; 51.072000; 51.072000; 24489.728000; 24489.728000; 0
2016-06-10 13:45:00; 2016-06-10 14:00:00; 51.200000; 51.200000; 24489.887600; 24489.887600; 0
2016-06-10 14:00:00; 2016-06-10 14:15:00; 49.728000; 49.728000; 24490.047600; 24490.047600; 0
2016-06-10 14:15:00; 2016-06-10 14:30:00; 56.512000; 56.512000; 24490.203000; 24490.203000; 0
2016-06-10 14:30:00; 2016-06-10 14:45:00; 54.912000; 54.912000; 24490.379600; 24490.379600; 0
2016-06-10 14:45:00; 2016-06-10 15:00:00; 56.128000; 56.128000; 24490.551200; 24490.551200; 0
2016-06-10 15:00:00; 2016-06-10 15:15:00; 51.776000; 51.776000; 24490.726600; 24490.726600; 0
2016-06-10 15:15:00; 2016-06-10 15:30:00; 50.816000; 50.816000; 24490.888400; 24490.888400; 0
